Transaction report 2022

Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2022-06-29 00:26:55 UTC,exchange,"",MetaMask,21940.00061625,MET,111.0432997456,MetaMask,0.0936558339,ETH,110.7972243987,0.0031108059,ETH,-0.2460753469,107.23537023,3.5618541687,0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3d81e124404a9eb096a22254a338dceb121555d21886b7ae11fe847399c41da9,""
2022-06-29 00:48:04 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,E2FJZG7C7GUSC41JC5MV6XK59PB4S3MMRVDPCJEU1PKF,"","","","",0.0,"","","",2bbwwbrdtzduckje2vpdsq4e56fzhuikncvpoh3wirgtscmtlcw1wb7jygcdixqr8spijzcaypb42cwkorhjpnmy,Txhash 2bBWWbRdTZDUckJE2vpdSq4e56FzhuikncvpoH3wiRgtsCmTLcw1wb7JYgCDiXQr8spijZCAypb42CwKoRHJpNMY
2022-06-29 00:48:04 UTC,crypto_withdrawal,"",Solana (SOL),1.25204928,SOL,47.5719185004,"","","","","","",-2.9726455145,44.5992729859,"","","",2bbwwbrdtzduckje2vpdsq4e56fzhuikncvpoh3wirgtscmtlcw1wb7jygcdixqr8spijzcaypb42cwkorhjpnmy,Txhash 2bBWWbRdTZDUckJE2vpdSq4e56FzhuikncvpoH3wiRgtsCmTLcw1wb7JYgCDiXQr8spijZCAypb42CwKoRHJpNMY
2022-06-29 01:58:36 UTC,crypto_withdrawal,"",Solana (SOL),1.10204928,SOL,42.3145352128,"","","","","","",-2.9758649554,39.3386702574,"","","",4ayoked83ya6ymfzrmml4xoypdtmv6z9i5gmrfyt5rllwdyy2rbkkhbxyh6hzmtjxs28sm6azwshrazdqqcamhhp,Txhash 4ayoKEd83YA6ymFzRMmL4xoYPdtMv6Z9i5GMrFYt5rLLwdYY2rbkkHbxYh6hZmTjXS28sM6AzWSHraZdqqcAMHhp
2022-06-29 01:58:36 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,7EXAWN1RXZ1WVPYUZNIFEENE8L72GEXHBUPFUOFXPCNN,"","","","",0.0,"","","",4ayoked83ya6ymfzrmml4xoypdtmv6z9i5gmrfyt5rllwdyy2rbkkhbxyh6hzmtjxs28sm6azwshrazdqqcamhhp,Txhash 4ayoKEd83YA6ymFzRMmL4xoYPdtMv6Z9i5GMrFYt5rLLwdYY2rbkkHbxYh6hZmTjXS28sM6AzWSHraZdqqcAMHhp
2022-06-29 01:59:52 UTC,crypto_deposit,"","","","","",Solana (SOL),100.0,9YJVQITHZOYXPJFWBVWQVDL4COU8STNKRU8LYQMEZNIE,"","","","",0.0,"","","",3dp9g5edppen1vt3jzchpohshhgjrfwvttc3jfvpcjk2atdxibjbwznxt2qudvjq8r4fmfiwywapwpocti5qwuxw,Txhash 3dp9G5eDPpeN1Vt3JzchPohsHHGjrFwvTtC3JfvpCjK2AtdXibjbwzNXt2QuDvjq8R4FmFiWYwaPwPocti5QWUXw
2022-06-29 02:03:16 UTC,crypto_deposit,"","","","","",Solana (SOL),0.00222416,SOL,0.0792590487,"","","",0.0792590487,"","","",2qpg1bm7edtait84w2qqqcrph2rzp8bsssdefbyuublmxiasu6gdwuosin4eaigw8hgzx9c6ncirkjdvyf5tx6ep,Txhash 2QPg1bm7EDTait84w2QQQCRPH2RZp8BsSsDeFBYuubLmxiasU6GDWuoSiN4eAigw8HGzx9c6NCirKjdvyF5Tx6Ep
2022-06-29 02:18:24 UTC,transfer,"",ICON (ICX),250.0,ICX,"",Crypto.com,250.0,ICX,"",40.0974756875,ICX,"",73.34,11.7629954677,hxf39ec72347977b0d0b313eb067353ba32927f51d,"",c7d4ebbf5c77ba6a4a3953781e23608dcbf391a977b9ce49435b30997bf3fe09,Buy ICX
2022-06-29 02:19:15 UTC,transfer,"",Crypto.com,249.0,ICX,"",ICON (ICX),249.0,ICX,"",1.0,ICX,"",71.7695857569,0.2882312681,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,hxf39ec72347977b0d0b313eb067353ba32927f51d,c354c3760a28ef995cd4054b0f5db61488e613a5f24e006fdd9ef60781201cf1,Withdraw ICX (ICON)
2022-06-29 02:29:16 UTC,crypto_deposit,"","","","","",ICON (ICX),2977.4216974731,GBET,"","","","",0.0,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,3b690380497f57d51bb956fa913e612c53f908deb63a7a28632b3dd258791dc7,""
2022-06-29 02:29:41 UTC,crypto_deposit,"","","","","",ICON (ICX),24.0,GBET,"","","","",0.0,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,6d8b3b95f72f182d112451e448fac2382b3b714bcafe92163dbeb89161c20bef,""
2022-06-29 02:29:41 UTC,crypto_deposit,"","","","","",ICON (ICX),24.0,GBET,"","","","",0.0,"",hx0000000000000000000000000000000000000000,hxf39ec72347977b0d0b313eb067353ba32927f51d,6d8b3b95f72f182d112451e448fac2382b3b714bcafe92163dbeb89161c20bef,""
2022-06-29 02:31:09 UTC,crypto_withdrawal,"",ICON (ICX),2907.0,GBET,"","","","","","","","",0.0,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,fb7954d5bfeae4ebb2cee9ac658db29bbc9cb39413d363558b71470cf766b6cb,""
2022-06-29 03:04:27 UTC,crypto_deposit,"","","","","",Solana (STEPN),16.73,GST,2.5714398604,"","","",2.5714398604,"","","",2lmtvxcga63ox4bzmr4ybsam1l8sk45he73wivfrmmpx9znj5etmgzmfhk5alrpo8taaawsyh2tqpey7ucatg4ri,Txhash 2LmtVxCga63oX4bZmr4YBsam1L8sk45He73WiVFrMmpx9ZnJ5ETmGzMFHk5ALrPo8TaAAWSyh2TqPeY7uCaTG4ri
2022-06-29 03:07:09 UTC,crypto_deposit,"","","","","",Solana (STEPN),0.069661098,SOL,2.4842037959,"","","",2.4842037959,"","","",2tatxt7okmrqb2bdfcrtmpdb7recxm7uxmzuehibuoxxdfaucvrvusatb3pe9bcygokbaeykrhnbcck3m4hcy4uo,Txhash 2TatXt7oKmrqb2BdFCrTMpDB7RecXm7uXMZueHibuoxXDfaucVrVUSATB3PE9bcyGokbaeYkrHNbCck3m4hCY4Uo
2022-06-29 03:07:09 UTC,crypto_deposit,"","","","","",Solana (STEPN),0.012373,USDC,0.012373,"","","",0.012373,"","","",2tatxt7okmrqb2bdfcrtmpdb7recxm7uxmzuehibuoxxdfaucvrvusatb3pe9bcygokbaeykrhnbcck3m4hcy4uo,Txhash 2TatXt7oKmrqb2BdFCrTMpDB7RecXm7uXMZueHibuoxXDfaucVrVUSATB3PE9bcyGokbaeYkrHNbCck3m4hCY4Uo
2022-06-29 03:07:09 UTC,crypto_withdrawal,"",Solana (STEPN),16.730005521,GST,2.5714407221,"","","","","","",-0.0000000131,2.571440709,"","","",2tatxt7okmrqb2bdfcrtmpdb7recxm7uxmzuehibuoxxdfaucvrvusatb3pe9bcygokbaeykrhnbcck3m4hcy4uo,Txhash 2TatXt7oKmrqb2BdFCrTMpDB7RecXm7uXMZueHibuoxXDfaucVrVUSATB3PE9bcyGokbaeYkrHNbCck3m4hCY4Uo
2022-06-29 03:08:48 UTC,transfer,"",Solana (STEPN),0.153692742,SOL,"",Solana (SOL),0.153692742,SOL,"",0.000005,SOL,"",5.4808796308,0.0001783064,"","",2iu8bev5w2sarjuy5hrfzmk9wmdgwlayuufazhjkdefemynuvuenmttitkjpemx7pbvegq8xbps3dn6xsmcd4dsv,Txhash 2iU8BEv5w2sarjuY5HrFZmk9wmdGWLAYuuFazHJkdEfeMynUvUENmtTiTkjPeMX7pbVeGq8xbPs3dn6xSmcD4DSV
2022-06-29 03:48:28 UTC,transfer,"",Solana (SOL),0.24,SOL,"",Solana (STEPN),0.24,SOL,"",0.000005,SOL,"",8.5587067695,0.0001783064,"","",4wqay3su8ujsmlj7yswtf9kazeqjkpg9jdwgxkjjkmi2jdx1qsqfx94upcib8stwfuwvninv5y96cxoggprgimgz,Txhash 4wQay3SU8UJsmLJ7YswtF9KAZeQJKPG9JDWGxkJjkMi2JDx1QsQfX94UPCiB8stwFUWvNinv5Y96CXoGgpRGiMGz
2022-06-29 03:50:58 UTC,crypto_withdrawal,Cost,MetaMask,0.0014327906,ETH,1.6950275815,"","","","","","",-0.0492626751,1.6457649064,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x3b2f1189b9372c4b6c569a497ad241112d8824c1,2e7c76338370bae9a4e4cff7a08b97a5d6a6a24bfbe11f0537aab7742e2b1dca,""
2022-06-29 03:57:04 UTC,crypto_withdrawal,"",Solana (STEPN),0.220019975,SOL,8.2516611474,"","","","","","",-0.4054676081,7.8461935394,"","","",3fpwfgqjehykgki2yaddrelyfpfegqjdctcxbjw4afzi1i6o2gyg7rzj7r91kcrmj59ke5ynnf8bxylflcxka1kp,Txhash 3FpWfgQJeHykGKi2YadDReLYfPfEGQJdCTcxBJw4aFzi1i6o2gyg7RZJ7R91Kcrmj59KE5YNNF8BXyLFLcXka1KP
2022-06-29 03:57:04 UTC,crypto_deposit,"","","","","",Solana (STEPN),49.989331445,GST,7.6834763583,"","","",7.6834763583,"","","",3fpwfgqjehykgki2yaddrelyfpfegqjdctcxbjw4afzi1i6o2gyg7rzj7r91kcrmj59ke5ynnf8bxylflcxka1kp,Txhash 3FpWfgQJeHykGKi2YadDReLYfPfEGQJdCTcxBJw4aFzi1i6o2gyg7RZJ7R91Kcrmj59KE5YNNF8BXyLFLcXka1KP
2022-06-29 03:57:04 UTC,crypto_deposit,"","","","","",Solana (STEPN),0.038066,USDC,0.038066,"","","",0.038066,"","","",3fpwfgqjehykgki2yaddrelyfpfegqjdctcxbjw4afzi1i6o2gyg7rzj7r91kcrmj59ke5ynnf8bxylflcxka1kp,Txhash 3FpWfgQJeHykGKi2YadDReLYfPfEGQJdCTcxBJw4aFzi1i6o2gyg7RZJ7R91Kcrmj59KE5YNNF8BXyLFLcXka1KP
2022-06-29 03:57:45 UTC,crypto_withdrawal,"",Solana (STEPN),49.98933145,GST,7.6834763591,"","","","","","","",7.6834763591,"","","",2xegzth4huqacecmdivfr7pfcrpsel2cpkyg6cu2qbbbyr74tqsszdxyteskg2whpnn46c2f2rmrfj38oabnhcvo,Txhash 2xEGZtH4huqAcecMdivFR7pFCrpsEL2cpKYg6Cu2qbbBYR74tQsSZDxyTEskg2wHpnn46c2F2RmrfJ38oABnhcVo
2022-06-29 03:57:45 UTC,crypto_withdrawal,Cost,Solana (STEPN),0.000005,SOL,0.0001919811,"","","","","","",-0.0000136747,0.0001783064,"","","",2xegzth4huqacecmdivfr7pfcrpsel2cpkyg6cu2qbbbyr74tqsszdxyteskg2whpnn46c2f2rmrfj38oabnhcvo,Txhash 2xEGZtH4huqAcecMdivFR7pFCrpsEL2cpKYg6Cu2qbbBYR74tQsSZDxyTEskg2wHpnn46c2F2RmrfJ38oABnhcVo
2022-06-29 03:59:29 UTC,exchange,"",Solana (STEPN),0.154534,USDC,0.1549179623,Solana (STEPN),1.01012546,GST,0.1548906128,0.00001,SOL,-0.0000273495,0.154534,0.0003566128,"","",awm9agmheesybahtqdgd7pbbk1p8znqauma1nb4grk56el7yyreccdeac6ttn5t1fzf7plvyi5qpa22cxnlrqae,Txhash awm9aGMheesyBAhtqdGD7PBbK1P8zNqAUma1Nb4Grk56eL7yYREccDeaC6ttN5T1Fzf7PLVyi5QPa22cxNLrqAE
2022-06-29 04:05:57 UTC,crypto_deposit,"","","","","",Solana (STEPN),31.02,GST,4.7681993555,"","","",4.7681993555,"","","",2fymmxd7ybhouawxwgzdkiqzubqs5ejckv4sqj8ppfmnviwkxaw6uvru6eq5bcgmgkougepbrrukhzut5qz7cr4h,Txhash 2fYmMxd7yBHouawxwgZDkiqZuBqs5eJCKv4SQj8pPFMNViWkXAW6Uvru6eq5BCgmgKougepbrrUkhZUt5QZ7CR4h
2022-06-29 04:09:24 UTC,crypto_withdrawal,Cost,Solana (SOL),0.000005,SOL,0.0001919811,"","","","","","",-0.0000149622,0.0001770189,"","","",4bupmqma9defsery8hct2xbsrx51mjckybwgentzhyskzz59svbah2qzzfvowczz3sj5oltahhytaymtpajfxq2p,Txhash 4BuPmQma9defSeRY8HCT2xBSrX51mjCKybWgeNTzhYSkZz59sVBAh2QZZfvoWczZ3sJ5oLtAhHytaYmtPAjfxQ2P
2022-06-29 04:09:24 UTC,crypto_withdrawal,"",Solana (SOL),1.0,KT6T6UAQJJ7KJNJEKX2I1MSS5ZCCXR6GZUNSD8EMQ6X,"","","","","","","","",0.0,"","","",4bupmqma9defsery8hct2xbsrx51mjckybwgentzhyskzz59svbah2qzzfvowczz3sj5oltahhytaymtpajfxq2p,Txhash 4BuPmQma9defSeRY8HCT2xBSrX51mjCKybWgeNTzhYSkZz59sVBAh2QZZfvoWczZ3sJ5oLtAhHytaYmtPAjfxQ2P
2022-06-29 04:22:16 UTC,crypto_withdrawal,Cost,Solana (STEPN),0.000005,SOL,0.0001919811,"","","","","","",-0.0000138641,0.000178117,"","","",2gvc9tazdakhdvw2mzgdrmrhmkixeqtju7cjovtg9jvwtcjbdqy1aqsepxbd6g2sgdyecowxnutaqmdsa89xkgvd,Txhash 2gVc9taZdakhdvw2mZgDrMRhMKiXEqtju7CJoVtG9JVWtcjbDqy1aqsEpXBD6g2SGdYECowxnuTaqMdSA89XkGvD
2022-06-29 04:22:16 UTC,crypto_withdrawal,"",Solana (STEPN),1.0,GST,0.1537137123,"","","","","","","",0.1537137123,"","","",2gvc9tazdakhdvw2mzgdrmrhmkixeqtju7cjovtg9jvwtcjbdqy1aqsepxbd6g2sgdyecowxnutaqmdsa89xkgvd,Txhash 2gVc9taZdakhdvw2mZgDrMRhMKiXEqtju7CJoVtG9JVWtcjbDqy1aqsEpXBD6g2SGdYECowxnuTaqMdSA89XkGvD
2022-06-29 04:25:26 UTC,crypto_deposit,"","","","","",Solana (STEPN),8.2814,SOL,293.635711403,"","","",293.635711403,"","","",5vv5gylesbgesjgk7gzszwxetd1qkpqw32uzrvl1ydxcvlgaupsmzjjpx6adztfnqczpydufgmsjpn3jheszlzrq,Txhash 5vv5GYLeSbGesJgK7gzSZwXEtD1qkpQw32uZRvL1YdxcvLgauPSMZJjPx6adztFNqCZPYDufgmsJPn3jHESZLzrQ
2022-06-29 04:27:28 UTC,crypto_withdrawal,"",Solana (STEPN),31.030124035,GST,4.7693760375,"","","","","","",-0.0257670014,4.7436090361,"","","",2zgdwql8eecz1ihsvjteruhhd3gwujfd3kefbfxphgkhfhgymftful8bxtjhlmeufjkjgqeao7eviyibnnrvpw7r,Txhash 2zgDWQL8eEcz1ihsvjTeRuhHD3gWujfD3kefbfxPhgKhFhGyMfTfUL8BXtJHLMEufJkjGQEAo7EViYiBNnrVpW7R
2022-06-29 04:27:28 UTC,crypto_deposit,"","","","","",Solana (STEPN),0.130079984,SOL,4.6122791607,"","","",4.6122791607,"","","",2zgdwql8eecz1ihsvjteruhhd3gwujfd3kefbfxphgkhfhgymftful8bxtjhlmeufjkjgqeao7eviyibnnrvpw7r,Txhash 2zgDWQL8eEcz1ihsvjTeRuhHD3gWujfD3kefbfxPhgKhFhGyMfTfUL8BXtJHLMEufJkjGQEAo7EViYiBNnrVpW7R
2022-06-29 04:27:28 UTC,crypto_deposit,"","","","","",Solana (STEPN),0.02314,USDC,0.02314,"","","",0.02314,"","","",2zgdwql8eecz1ihsvjteruhhd3gwujfd3kefbfxphgkhfhgymftful8bxtjhlmeufjkjgqeao7eviyibnnrvpw7r,Txhash 2zgDWQL8eEcz1ihsvjTeRuhHD3gWujfD3kefbfxPhgKhFhGyMfTfUL8BXtJHLMEufJkjGQEAo7EViYiBNnrVpW7R
2022-06-29 04:28:20 UTC,transfer,"",Solana (STEPN),8.431435009,SOL,"",Solana (SOL),8.431435009,SOL,"",0.000005,SOL,"",298.5047468943,0.0001770189,"","",45d3fhjkfabzomfnjtzycc345tbnifad7ddv4qetehsmnr14syfcegp2nlbv2qufgyh7mvhegx1ckh3bhpcfm46t,Txhash 45d3fHjKFAbZomfNJtzYcC345TBnifAD7ddV4qeteHsmNR14SYFCEGP2NLBv2qufgyh7MvHegx1CKH3bHpCFm46T
2022-06-29 04:43:06 UTC,crypto_withdrawal,"",Solana (SOL),1.100005,SOL,39.0033350521,"","","","","","",-0.0001772863,39.0031577658,"","","",5zoejdrrrwimnsmtcyq5tethsmggowjebb7kztitxs33mvvnmygz6t2ao7qmreucyalp2aprso6mhg1pt8gw2ne6,Txhash 5zoEjDRrRWimnSmTCYq5TETHSmgGowJeBb7KZtitXS33MVvNMyGz6T2Ao7qMreUcYALP2Aprso6Mhg1pT8gW2NE6
2022-06-29 04:48:07 UTC,crypto_deposit,"","","","","",Harmony One,1922.87495469,ONE,38.7994725978,"","","",38.7994725978,"",one1wx6p8kjucu5llqz79h9pmn0qf55772m2d2xt26,one1ly0nq7uy5xy0y6rssz655gv7jt6qq2pumuwayc,70172d4236031f21cb7a22729a8870d18e9f1ded5f8b5e42a4e41b30f88a8a24,""
2022-06-29 04:49:37 UTC,crypto_withdrawal,"",Solana (SOL),14.000005,SOL,516.0591697018,"","","","","","",-19.6574226759,496.4017470259,"","","",3ebcjkzb9fjfz8zpsugsgzck2cdbu4q1zxnm4kleeb9weqbkirdehyxkwhhnewqwkqdmgwcg14pdcy2erk6dra7y,Txhash 3EBcjkZB9FJfZ8zPSUGSgZcK2cdBu4Q1ZXnm4kLEEB9WeqbKiRDehYXKwHHnewqWkqdmGWCG14PDcy2erk6Dra7y
2022-06-29 04:52:01 UTC,crypto_withdrawal,"",Harmony One,2000.024967741,ONE,40.7150541883,"","","","","","",-0.3588605931,40.3561935952,"",one1ly0nq7uy5xy0y6rssz655gv7jt6qq2pumuwayc,one1p8zyjyr5tm07cjvq3vmdd0usk2elt4v5kgjyk4,1b6659856aed54ad1c35431f4cb057ba1d3a9375870b834a4e7df617e6eb6e04,""
2022-06-29 04:54:31 UTC,crypto_deposit,"","","","","",MetaMask,0.42621749,ETH,490.4289954296,"","","",490.4289954296,"",0x28c6c06298d514db089934071355e5743bf21d60,0xf91f307b84a188f2687080b54a219e92f400283c,98ac9c0e02d5d5af67c13abf605b19d35749200de59e9495e23e5672494f4c60,""
2022-06-29 05:08:55 UTC,exchange,"",MetaMask,0.2104112851,ETH,242.1106538323,MetaMask,50243.7616794409,MET,239.4397307469,"","",-2.6709230854,239.4397307469,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,766bf9ff37046f2641c9df8c78f120b431022fdffa6c248ee23f76e2ec332859,""
2022-06-29 05:17:58 UTC,crypto_withdrawal,"",MetaMask,0.0745870216,ETH,85.8238784977,"","","","","","",-0.9467942642,84.8770842335,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x0033b3e99b5334c795dcf9d4dc44e13e800a6f2d,246be0c7b1e294a409f84a828adcba5a6ed99c8a2b71fbb3de7249b0d8147206,""
2022-06-29 05:24:46 UTC,crypto_deposit,"","","","","",ICON (ICX),292.26358187,ICX,83.8158260768,"","","",83.8158260768,"",hxc4193cda4a75526bf50896ec242d6713bb6b02a3,hxf39ec72347977b0d0b313eb067353ba32927f51d,a79865741e188f266e36f8788d66830c42cd54973b3c131d0e68984c184cfa17,""
2022-06-29 05:26:41 UTC,crypto_deposit,"","","","","",ICON (ICX),3467.8063583513,GBET,"","","","",0.0,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,ceb201cba07a77d8311a16a2b24ccb665d5975a06eaeb20d25042840641a7734,""
2022-06-29 05:26:41 UTC,crypto_withdrawal,"",ICON (ICX),300.0975368625,ICX,90.2844413078,"","","","","","",-4.2219808575,86.0624604503,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,ceb201cba07a77d8311a16a2b24ccb665d5975a06eaeb20d25042840641a7734,""
2022-06-29 05:28:09 UTC,crypto_withdrawal,"",ICON (ICX),3591.0,GBET,"","","","","","","","",0.0,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,d64887093f38592a64b83bb0db939e1057ae3f6575cf8c2d52109e8c035ac4af,""
2022-06-29 05:33:46 UTC,crypto_withdrawal,"",MetaMask,0.0205681235,ETH,23.6668001259,"","","","","","",-0.2610880679,23.405712058,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x740a5c72714aa3288c5b50411ad79edce8a624b0,a4cfe58b32443fb915aaa65c2a559af184f047505c47468ff524117dcdbddc05,""
2022-06-29 05:39:21 UTC,crypto_withdrawal,"",MetaMask,0.1428464601,ETH,165.0853838786,"","","","","","",-2.5317550263,162.5536288523,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xeb335f4b76a1cb3a96db74789db189b2f30284e6,1f5d49ebe271052a1b75fc5fb443d5a4090066cd64390f8204dacc942616b3d2,""
2022-06-29 05:46:38 UTC,crypto_deposit,"","","","","",Harmony One,8053.70374571,ONE,160.5001172469,"","","",160.5001172469,"",one1wx6p8kjucu5llqz79h9pmn0qf55772m2d2xt26,one1ly0nq7uy5xy0y6rssz655gv7jt6qq2pumuwayc,733618d182320ff454e23f41cc96b0e58d5c745b4afcd36895f726c002898f91,""
2022-06-29 05:49:37 UTC,crypto_withdrawal,"",Harmony One,8000.069964954,ONE,159.4312639129,"","","","","","","",159.4312639129,"",one1ly0nq7uy5xy0y6rssz655gv7jt6qq2pumuwayc,one1p8zyjyr5tm07cjvq3vmdd0usk2elt4v5kgjyk4,f1f964fdaedf7004b52bea921b2136a9566d0bfabc6add960fded3d9b00ec7dc,""
2022-06-29 06:53:45 UTC,exchange,"",MetaMask,1.0,DUSTXAPE,87.8574900043,MetaMask,0.07215,ETH,81.1533964639,"","",-6.7040935404,81.1533964639,"",0xf91f307b84a188f2687080b54a219e92f400283c,0x4fedb138a7d7f1427768ef5747bb8556b352e764,28d0ec112d0881cc012b943de7db13353d1448ad43e8d796f77b11c5ce50dcb5,""
2022-06-29 08:11:05 UTC,crypto_deposit,"","","","","",ICON (ICX),70.34407,ICX,19.6935654128,"","","",19.6935654128,"",hxc4193cda4a75526bf50896ec242d6713bb6b02a3,hxf39ec72347977b0d0b313eb067353ba32927f51d,75c4bb8518bac08c4af918876481d6202e496bf6849477d0f8df565f40f91865,""
2022-06-29 13:18:04 UTC,crypto_withdrawal,"",Solana (SOL),0.00223916,SOL,0.0859752975,"","","","","","",-0.0101972535,0.075778044,"","","",3akrtysw1wqnys7tua4nnprhcfwbzudtpht7f1irwwl6gwa2ubaar76sczpckhk8fmp3n6zttbezlpc4of8wpemf,Txhash 3Akrtysw1wQNYs7Tua4NnPRHCfwbzUdtPht7F1irwWL6GWA2uBaAR76sCZPckHK8fMp3n6ZTTBeZLPc4oF8wpEMF
2022-06-29 17:21:09 UTC,crypto_deposit,"","","","","",ICON (ICX),796.1596529307,CFT,"","","","",0.0,"",cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,hxf39ec72347977b0d0b313eb067353ba32927f51d,70e2f3a0332eea5356c596d720e231ccec0433eb83c6f466a58e6df5654bda84,""
2022-06-29 17:22:00 UTC,crypto_deposit,"","","","","",ICON (ICX),306.631889466,GBET,"","","","",0.0,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,28d2c667cdaab202cbaee6a96d26f995d96e3a045ebf107a260f66be4419aaf8,""
2022-06-29 17:22:00 UTC,crypto_withdrawal,"",ICON (ICX),796.1596529307,CFT,"","","","","","","","",0.0,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,28d2c667cdaab202cbaee6a96d26f995d96e3a045ebf107a260f66be4419aaf8,""
2022-06-29 17:23:43 UTC,crypto_withdrawal,"",ICON (ICX),60.097939525,ICX,16.8250529605,"","","","","","",-0.0758067897,16.7492461708,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,cx21e94c08c03daee80c25d8ee3ea22a20786ec231,d73a155f6f109dd9c84597dea71a9b5c532c47617847f5288ee45bcbfc7ef353,""
2022-06-29 17:23:43 UTC,crypto_deposit,"","","","","",ICON (ICX),672.2779998756,GBET,"","","","",0.0,"",cx21e94c08c03daee80c25d8ee3ea22a20786ec231,hxf39ec72347977b0d0b313eb067353ba32927f51d,d73a155f6f109dd9c84597dea71a9b5c532c47617847f5288ee45bcbfc7ef353,""
2022-06-29 17:24:37 UTC,crypto_withdrawal,"",ICON (ICX),513.0,GBET,"","","","","","","","",0.0,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,128e0e23826301a120e23e39fdeadaa1db936e520bbbc3b47f4abc730b56f7ab,""
2022-06-29 17:24:57 UTC,crypto_withdrawal,"",ICON (ICX),171.0,GBET,"","","","","","","","",0.0,"",hxf39ec72347977b0d0b313eb067353ba32927f51d,hx0000000000000000000000000000000000000000,38f09ca29c9bcaa25431b27d4e2debc555245fbd62eb06fe25b72d3b926fd3df,""
2022-06-29 18:02:30 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,A8XIKPJ8DOZYQKCLSGXG5SWDDDDKNIQO5QLXXS3SASJP,"","","","",0.0,"","","",4u65kr22rprsfefsw6evdbz17yfgtl8qylzauznaytxhqsi5fre3k39qnp5pffocm4l1pptgqgh6xxw41f4sbvfo,Txhash 4U65Kr22rprsFefsw6EvDbz17YFgTL8QyLZAuZnaYTxHQsi5fRe3K39QnP5PfFocm4L1PptgqGH6XXw41F4sbvfo
2022-06-29 18:02:30 UTC,crypto_withdrawal,"",Solana (SOL),0.39204928,SOL,15.0532134677,"","","","","","",-1.7245399397,13.328673528,"","","",4u65kr22rprsfefsw6evdbz17yfgtl8qylzauznaytxhqsi5fre3k39qnp5pffocm4l1pptgqgh6xxw41f4sbvfo,Txhash 4U65Kr22rprsFefsw6EvDbz17YFgTL8QyLZAuZnaYTxHQsi5fRe3K39QnP5PfFocm4L1PptgqGH6XXw41F4sbvfo
2022-06-29 18:03:41 UTC,crypto_withdrawal,"",Solana (SOL),0.35204928,SOL,13.5173643553,"","","","","","",-1.5485885961,11.9687757592,"","","",4jr1expwfnnnaxxxogwthailpb4dylfxx9etx4d4dqifpo8oovr5fyxsnzspahkunbbcpv8qtjiep7fpnwxzqwmu,Txhash 4Jr1exPWFNnNaXXxogwThAiLPB4DYLfxX9ETx4D4dQifpo8ooVR5fYxsNZSPAHKunbbcpV8QtjieP7FPNwXZQWMU
2022-06-29 18:03:41 UTC,crypto_deposit,"","","","","",Solana (SOL),1.0,3G25CMXPIECHHET5UQIDGJUQQYJ4NA6EMF8H1VRFPVV9,"","","","",0.0,"","","",4jr1expwfnnnaxxxogwthailpb4dylfxx9etx4d4dqifpo8oovr5fyxsnzspahkunbbcpv8qtjiep7fpnwxzqwmu,Txhash 4Jr1exPWFNnNaXXxogwThAiLPB4DYLfxX9ETx4D4dQifpo8ooVR5fYxsNZSPAHKunbbcpV8QtjieP7FPNwXZQWMU
2022-06-29 18:44:35 UTC,crypto_withdrawal,"",MetaMask,0.0858816097,ETH,97.3982386476,"","","","","","",-2.7271323528,94.6711062948,"",0xf91f307b84a188f2687080b54a219e92f400283c,0xcb5fde342f240b40d0e8e00cecd86b48f199d82b,a96fdd9e142acafdb078f3029656944d2cb96d93b30617bb47151cca6c4eeb0b,""
